,NEUT,Pred_NEUT
0,328.7268,-996.1263
1,328.8792,-996.1263
2,329.184,-996.1263
3,330.2508,-996.1263
4,332.994,-996.1263
5,333.1464,-996.1263
6,333.4512,-996.1263
7,333.6036,-996.1263
8,333.756,-996.1263
9,337.1088,-996.1263
10,337.4136,-996.1263
11,337.566,-996.1263
12,338.0232,-996.1263
13,338.1756,-996.1263
14,338.32800000000003,-996.1263
15,338.4804,-996.1263
16,338.6328,-996.1263
17,338.7852,-996.1263
18,338.9376,-996.1263
19,339.09,-996.1263
20,339.2424,-996.1263
21,339.3948,-996.1263
22,339.5472,-996.1263
23,339.852,-996.1263
24,340.3092,-288.06216
25,340.4616,-288.06216
26,340.61400000000003,-288.06216
27,340.7664,-288.06216
28,340.9188,-288.06216
29,341.0712,-288.06216
30,341.2236,-288.06216
31,341.376,-288.06216
32,341.5284,-288.06216
33,341.6808,-288.06216
34,341.8332,-288.06216
35,341.9856,-288.06216
36,342.13800000000003,-288.06216
37,342.2904,-288.06216
38,342.4428,-288.06216
39,342.5952,-288.06216
40,342.7476,-288.06216
41,342.9,-288.06216
42,343.0524,-288.06216
43,343.2048,-288.06216
44,343.3572,-288.06216
45,343.5096,-288.06216
46,343.662,-288.06216
47,343.8144,-288.06216
48,343.9668,-288.06216
49,344.1192,-288.06216
50,344.2716,-288.06216
51,344.42400000000004,-288.06216
52,344.5764,-288.06216
53,344.7288,-288.06216
54,344.8812,-288.06216
55,345.0336,-286.81506
56,345.186,-286.81506
57,345.3384,-286.81506
58,345.4908,-286.81506
59,345.6432,-286.81506
60,345.7956,-286.81506
61,345.94800000000004,-288.06216
62,346.1004,-288.06216
63,346.2528,-288.06216
64,346.4052,-288.06216
65,346.5576,-288.06216
66,346.71,-288.06216
67,346.8624,-288.06216
68,347.0148,-288.06216
69,347.1672,-288.06216
70,347.3196,-288.06216
71,347.472,-288.06216
72,347.6244,-288.06216
73,347.7768,-288.06216
74,347.9292,-288.06216
75,348.0816,-288.06216
76,348.23400000000004,-288.06216
77,348.3864,-288.06216
78,348.5388,-288.06216
79,348.6912,-288.06216
80,348.8436,-288.06216
81,348.996,-288.06216
82,349.1484,-288.06216
83,349.3008,-288.06216
84,349.4532,-288.06216
85,349.6056,-286.81506
86,349.75800000000004,-344.6285
87,349.9104,-405.73633
88,350.0628,-405.73633
89,350.2152,-405.73633
90,350.3676,-405.73633
91,350.52,-344.6285
92,350.6724,-276.61328
93,350.8248,-276.61328
94,350.9772,-276.61328
95,351.1296,-370.162
96,351.282,-370.162
97,351.4344,-370.162
98,351.5868,-344.6285
99,351.7392,-286.81506
100,351.8916,-286.81506
101,352.04400000000004,-286.81506
102,352.1964,-286.81506
103,352.3488,-286.81506
104,352.5012,-276.61328
105,352.6536,-344.6285
106,352.806,-370.162
107,352.9584,-370.162
108,353.1108,-370.162
109,353.2632,-344.6285
110,353.4156,-286.81506
111,353.56800000000004,-286.81506
112,353.7204,-277.63306
113,353.8728,-370.162
114,354.0252,-370.162
115,354.1776,-370.162
116,354.33,-370.162
117,354.4824,-370.162
118,354.6348,-59.002384
119,354.7872,-59.002384
120,354.9396,-59.002384
121,355.092,-59.002384
122,355.2444,-24.47759
123,355.3968,-24.47759
124,355.5492,-24.47759
125,355.7016,-24.47759
126,355.85400000000004,-24.47759
127,356.0064,-24.47759
128,356.1588,-24.47759
129,356.3112,-24.47759
130,356.4636,-24.47759
131,356.616,-24.47759
132,356.7684,-24.47759
133,356.9208,-24.47759
134,357.0732,-24.47759
135,357.2256,-24.47759
136,357.37800000000004,-24.47759
137,357.5304,-24.47759
138,357.6828,-24.47759
139,357.8352,-24.47759
140,357.9876,-24.47759
141,358.14,-24.47759
142,358.2924,-24.47759
143,358.4448,-24.47759
144,358.5972,-24.47759
145,358.7496,-24.47759
146,358.902,-24.47759
147,359.0544,-24.47759
148,359.2068,-24.47759
149,359.3592,-24.47759
150,359.5116,-24.47759
151,359.664,-24.47759
152,359.8164,-24.47759
153,359.9688,-24.47759
154,360.1212,-24.47759
155,360.2736,-24.47759
156,360.426,-24.47759
157,360.5784,-24.47759
158,360.7308,-24.47759
159,360.8832,-24.47759
160,361.0356,-24.47759
161,361.18800000000005,-24.47759
162,361.3404,-24.47759
163,361.4928,-24.47759
164,361.6452,-24.47759
165,361.7976,-24.47759
166,361.95,-24.47759
167,362.1024,-24.47759
168,362.2548,-24.47759
169,362.4072,-24.47759
170,362.5596,-24.47759
171,362.712,-24.47759
172,362.8644,-24.47759
173,363.0168,-24.47759
174,363.1692,-24.47759
175,363.3216,-24.47759
176,363.474,-24.47759
177,363.6264,-24.47759
178,363.7788,-24.47759
179,363.9312,-24.47759
180,364.0836,-24.47759
181,364.236,-24.47759
182,364.3884,-24.47759
183,364.5408,-24.47759
184,364.6932,-24.47759
185,364.8456,-24.47759
186,364.99800000000005,-24.47759
187,365.1504,-24.47759
188,365.3028,-24.47759
189,365.4552,-24.47759
190,365.6076,-24.47759
191,365.76,-24.47759
192,365.9124,-24.47759
193,366.0648,-24.47759
194,366.2172,-24.47759
195,366.3696,-24.47759
196,366.522,-24.47759
197,366.6744,-24.47759
198,366.8268,-24.47759
199,366.9792,-24.47759
200,367.1316,-24.47759
201,367.284,-24.47759
202,367.4364,-24.47759
203,367.5888,-24.47759
204,367.7412,-24.47759
205,367.8936,-24.47759
206,368.046,-24.47759
207,368.1984,-24.47759
208,368.3508,-24.47759
209,368.5032,-24.47759
210,368.6556,-24.47759
211,368.80800000000005,-24.47759
212,368.9604,-24.47759
213,369.1128,-24.47759
214,369.2652,-27.668283
215,369.4176,-63.242672
216,369.57,-63.242672
217,369.7224,-63.242672
218,369.8748,-27.668283
219,370.0272,-27.668283
220,370.1796,-63.242672
221,370.332,-63.242672
222,370.4844,-63.242672
223,370.6368,-78.283005
224,370.7892,-3.3783562
225,370.9416,-78.283005
226,371.094,-27.668283
227,371.2464,-24.47759
228,371.3988,-24.47759
229,371.5512,-24.47759
230,371.7036,-24.47759
231,371.856,-24.47759
232,372.0084,-24.47759
233,372.1608,-24.47759
234,372.3132,-24.47759
235,372.4656,-24.47759
236,372.61800000000005,-24.47759
237,372.7704,-24.47759
238,372.9228,-24.47759
239,373.0752,-24.47759
240,373.2276,-24.47759
241,373.38,-24.47759
242,373.5324,-24.47759
243,373.6848,-24.47759
244,373.8372,-24.47759
245,373.9896,-24.47759
246,374.142,-24.47759
247,374.2944,-24.47759
248,374.4468,-24.47759
249,374.5992,-24.47759
250,374.7516,-24.47759
251,374.904,-24.47759
252,375.0564,-24.47759
253,375.2088,-24.47759
254,375.3612,-24.47759
255,375.5136,-24.47759
256,375.666,-24.47759
257,375.8184,-24.47759
258,375.9708,-24.47759
259,376.1232,-24.47759
260,376.2756,-24.47759
261,376.42800000000005,-24.47759
262,376.5804,-24.47759
263,376.7328,-24.47759
264,376.8852,-24.47759
265,377.0376,-24.47759
266,377.19,-24.47759
267,377.3424,-24.47759
268,377.4948,-24.47759
269,377.6472,-24.47759
270,377.7996,-24.47759
271,377.952,-24.47759
272,378.1044,-24.47759
273,378.2568,-24.47759
274,378.4092,-24.47759
275,378.5616,-24.47759
276,378.714,-24.47759
277,378.8664,-24.47759
278,379.0188,-24.47759
279,379.1712,-24.47759
280,379.3236,-24.47759
281,379.476,-24.47759
282,379.6284,-24.47759
283,379.7808,-24.47759
284,379.9332,-24.47759
285,380.0856,-24.47759
286,380.23800000000006,-24.47759
287,380.3904,-24.47759
288,380.5428,-24.47759
289,380.6952,-24.47759
290,380.8476,-24.47759
291,381.0,-24.47759
292,381.1524,-24.47759
293,381.3048,-24.47759
294,381.4572,-24.47759
295,381.6096,-24.47759
296,381.76199999999994,-24.47759
297,381.9144,-24.47759
298,382.0668,-24.47759
299,382.2192,-24.47759
300,382.3716,-24.47759
301,382.524,-24.47759
302,382.6764,-24.47759
303,382.8288,-24.47759
304,382.9812,-24.47759
305,383.1336,-24.47759
306,383.286,-24.47759
307,383.4384,-24.47759
308,383.5908,-24.47759
309,383.7432,-24.47759
310,383.8956,-24.47759
311,384.048,-24.47759
312,384.2004,-24.47759
313,384.3528,-24.47759
314,384.5052,-24.47759
315,384.6576,-24.47759
316,384.81,-24.47759
317,384.9624,-24.47759
318,385.1148,-24.47759
319,385.2672,-24.47759
320,385.4196,-24.47759
321,385.57199999999995,-24.47759
322,385.7244,-24.47759
323,385.8768,-24.47759
324,386.0292,-24.47759
325,386.1816,-24.47759
326,386.334,-24.47759
327,386.4864,-24.47759
328,386.6388,-24.47759
329,386.7912,-24.47759
330,386.9436,-24.47759
331,387.096,-24.47759
332,387.2484,-24.47759
333,387.4008,-24.47759
334,387.5532,-24.47759
335,387.7056,-24.47759
336,387.858,-24.47759
337,388.0104,-24.47759
338,388.1628,-24.47759
339,388.3152,-24.47759
340,388.4676,-24.47759
341,388.62,-24.47759
342,388.7724,-24.47759
343,388.9248,-24.47759
344,389.0772,-24.47759
345,389.2296,-24.47759
346,389.38199999999995,-27.668283
347,389.5344,-27.668283
348,389.6868,-27.668283
349,389.8392,-27.668283
350,389.9916,-27.668283
351,390.144,-24.47759
352,390.2964,-24.47759
353,390.4488,-24.47759
354,390.6012,-24.47759
355,390.7536,-24.47759
356,390.906,-27.668283
357,391.0584,-24.47759
358,391.2108,-24.47759
359,391.3632,-24.47759
360,391.5156,-24.47759
361,391.668,-24.47759
362,391.8204,-24.47759
363,391.9728,-24.47759
364,392.1252,-24.47759
365,392.2776,-27.668283
366,392.43,-24.47759
367,392.5824,-24.47759
368,392.7348,-24.47759
369,392.8872,-24.47759
370,393.0396,-24.47759
371,393.19199999999995,-24.47759
372,393.3444,-24.47759
373,393.4968,-24.47759
374,393.6492,-24.47759
375,393.8016,-24.47759
376,393.954,-27.668283
377,394.1064,-78.283005
378,394.2588,-59.002384
379,394.4112,-60.02219
380,394.5636,-59.002384
381,394.716,-59.002384
382,394.8684,-78.283005
383,395.0208,-78.283005
384,395.1732,-78.283005
385,395.3256,-78.283005
386,395.478,-27.668283
387,395.6304,-27.668283
388,395.7828,-24.47759
389,395.9352,-27.668283
390,396.0876,-27.668283
391,396.24,-27.668283
392,396.3924,-24.47759
393,396.5448,-24.47759
394,396.6972,-27.668283
395,396.8496,-27.668283
396,397.00199999999995,-27.668283
397,397.1544,-27.668283
398,397.3068,-27.668283
399,397.4592,-27.668283
400,397.6116,-27.668283
401,397.764,-63.242672
402,397.9164,-78.283005
403,398.0688,-27.668283
404,398.2212,-24.47759
405,398.3736,-24.47759
