,NEUT,Pred_NEUT
0,328.7268,-999.25
1,328.8792,-999.25
2,329.184,-999.25
3,330.2508,-999.25
4,332.994,-999.25
5,333.1464,-999.25
6,333.4512,-999.25
7,333.6036,-999.25
8,333.756,-999.25
9,337.1088,-999.25
10,337.4136,-999.25
11,337.566,-999.25
12,338.0232,-999.25
13,338.1756,-999.25
14,338.32800000000003,-999.25
15,338.4804,-999.25
16,338.6328,-999.25
17,338.7852,-999.25
18,338.9376,-999.25
19,339.09,-999.25
20,339.2424,-999.25
21,339.3948,-999.25
22,339.5472,-999.25
23,339.852,-999.25
24,340.3092,0.5019288000000001
25,340.4616,0.5060304
26,340.61400000000003,0.5060304
27,340.7664,0.5060304
28,340.9188,0.5060304
29,341.0712,0.5060304
30,341.2236,0.5060304
31,341.376,0.5060304
32,341.5284,0.5060304
33,341.6808,0.5060304
34,341.8332,0.5060304
35,341.9856,0.5060304
36,342.13800000000003,0.5060304
37,342.2904,0.5060304
38,342.4428,0.5060304
39,342.5952,0.5060304
40,342.7476,0.5060304
41,342.9,0.5060304
42,343.0524,0.5060304
43,343.2048,0.5060304
44,343.3572,0.5019288000000001
45,343.5096,0.5060304
46,343.662,0.5060304
47,343.8144,0.5060304
48,343.9668,0.5060304
49,344.1192,0.5060304
50,344.2716,0.5060304
51,344.42400000000004,0.5060304
52,344.5764,0.5060304
53,344.7288,0.5060304
54,344.8812,0.5019288000000001
55,345.0336,0.45927749999999995
56,345.186,0.46972679999999994
57,345.3384,0.45927749999999995
58,345.4908,0.4682862
59,345.6432,0.5060304
60,345.7956,0.5060304
61,345.94800000000004,0.5060304
62,346.1004,0.5259766
63,346.2528,0.5286622
64,346.4052,0.5259766
65,346.5576,0.5286622
66,346.71,0.5286622
67,346.8624,0.5286622
68,347.0148,0.5286622
69,347.1672,0.5286622
70,347.3196,0.5286622
71,347.472,0.5286622
72,347.6244,0.5286622
73,347.7768,0.5286622
74,347.9292,0.5286622
75,348.0816,0.5286622
76,348.23400000000004,0.5286622
77,348.3864,0.5286622
78,348.5388,0.5286622
79,348.6912,0.5074707999999999
80,348.8436,0.5074707999999999
81,348.996,0.5074707999999999
82,349.1484,0.5060304
83,349.3008,0.5019288000000001
84,349.4532,0.4701663
85,349.6056,0.43623599999999996
86,349.75800000000004,0.43882389999999993
87,349.9104,0.4377985
88,350.0628,0.4377985
89,350.2152,0.4377985
90,350.3676,0.4377985
91,350.52,0.43882389999999993
92,350.6724,0.43882389999999993
93,350.8248,0.4287165
94,350.9772,0.4287165
95,351.1296,0.41865800000000003
96,351.282,0.4219241
97,351.4344,0.41308620000000007
98,351.5868,0.42041570000000006
99,351.7392,0.46005889999999994
100,351.8916,0.46005889999999994
101,352.04400000000004,0.4701663
102,352.1964,0.4701663
103,352.3488,0.43623599999999996
104,352.5012,0.43882389999999993
105,352.6536,0.43882389999999993
106,352.806,0.44546450000000004
107,352.9584,0.47070339999999994
108,353.1108,0.47070339999999994
109,353.2632,0.43882389999999993
110,353.4156,0.43623599999999996
111,353.56800000000004,0.43623599999999996
112,353.7204,0.4377009
113,353.8728,0.4522517
114,354.0252,0.47070339999999994
115,354.1776,0.47070339999999994
116,354.33,0.47070339999999994
117,354.4824,0.47070339999999994
118,354.6348,0.4271975
119,354.7872,0.4225099
120,354.9396,0.4188477
121,355.092,0.42207039999999996
122,355.2444,0.4420331666666667
123,355.3968,0.44630556666666665
124,355.5492,0.45099306666666666
125,355.7016,0.45099306666666666
126,355.85400000000004,0.45099306666666666
127,356.0064,0.45099306666666666
128,356.1588,0.44435246666666667
129,356.3112,0.4524578666666666
130,356.4636,0.4552899666666666
131,356.616,0.4438641666666666
132,356.7684,0.4449383666666667
133,356.9208,0.45909856666666665
134,357.0732,0.4555014999999999
135,357.2256,0.46093769999999995
136,357.37800000000004,0.4493653999999999
137,357.5304,0.4493653999999999
138,357.6828,0.4493653999999999
139,357.8352,0.4493653999999999
140,357.9876,0.4493653999999999
141,358.14,0.4487469666666667
