,NEUT,Pred_NEUT
0,328.7268,-999.2558343389404
1,328.8792,-999.2558343389404
2,329.184,-999.2558343389404
3,330.2508,-999.2558343389404
4,332.994,-999.2558343389404
5,333.1464,-999.2558343389404
6,333.4512,-999.2558343389404
7,333.6036,-999.2558343389404
8,333.756,-999.2558343389404
9,337.1088,-999.2558343389404
10,337.4136,-999.2558343389404
11,337.566,-999.2558343389404
12,338.0232,-999.2558343389404
13,338.1756,-999.2558343389404
14,338.32800000000003,-999.2558343389404
15,338.4804,-999.2558343389404
16,338.6328,-999.2558343389404
17,338.7852,-999.2558343389404
18,338.9376,-999.2558343389404
19,339.09,-999.2558343389404
20,339.2424,-999.2558343389404
21,339.3948,-999.2558343389404
22,339.5472,-999.2558343389404
23,339.852,-999.2558343389404
24,340.3092,-618.6132428850766
25,340.4616,-606.5404454093207
26,340.61400000000003,-613.6112519479685
27,340.7664,-613.6112519479685
28,340.9188,-606.5404454093207
29,341.0712,-606.5404454093207
30,341.2236,-606.5404454093207
31,341.376,-606.5404454093207
32,341.5284,-606.5404454093207
33,341.6808,-606.5404454093207
34,341.8332,-606.5404454093207
35,341.9856,-606.5404454093207
36,342.13800000000003,-606.5404454093207
37,342.2904,-606.5404454093207
38,342.4428,-613.6112519479685
39,342.5952,-613.6112519479685
40,342.7476,-618.6132428850766
41,342.9,-613.6112519479685
42,343.0524,-613.6112519479685
43,343.2048,-606.5404454093207
44,343.3572,-606.5404454093207
45,343.5096,-606.5404454093207
46,343.662,-606.5404454093207
47,343.8144,-606.5404454093207
48,343.9668,-606.5404454093207
49,344.1192,-606.5404454093207
50,344.2716,-613.6112519479685
51,344.42400000000004,-613.6112519479685
52,344.5764,-613.6112519479685
53,344.7288,-613.6112519479685
54,344.8812,-615.3667776566174
55,345.0336,-606.8759643242525
56,345.186,-606.8759643242525
57,345.3384,-606.8759643242525
58,345.4908,-606.8759643242525
59,345.6432,-606.8759643242525
60,345.7956,-615.3667776566174
61,345.94800000000004,-613.6112519479685
62,346.1004,-606.5404454093207
63,346.2528,-606.5404454093207
64,346.4052,-606.5404454093207
65,346.5576,-606.5404454093207
66,346.71,-606.5404454093207
67,346.8624,-606.5404454093207
68,347.0148,-606.5404454093207
69,347.1672,-605.9298900391506
70,347.3196,-608.2383628621451
71,347.472,-608.2383628621451
72,347.6244,-608.2383628621451
73,347.7768,-608.2383628621451
74,347.9292,-608.2383628621451
75,348.0816,-606.5404454093207
76,348.23400000000004,-606.5404454093207
77,348.3864,-606.5404454093207
78,348.5388,-606.5404454093207
79,348.6912,-606.5404454093207
80,348.8436,-606.5404454093207
81,348.996,-606.5404454093207
82,349.1484,-606.5404454093207
83,349.3008,-613.6112519479685
84,349.4532,-617.0395711249699
85,349.6056,-606.8759643242525
86,349.75800000000004,-604.2655448343878
87,349.9104,-604.2655448343878
88,350.0628,-604.2655448343878
