,NEUT,Pred_NEUT
0,314.70599999999996,-1784.2806417004974
1,316.3824,-1029.9187468197892
2,316.8396,-1029.9303093165909
3,317.1444,-1029.9475576686134
4,317.4492,-1029.9576143126321
5,318.0588,-1029.992111016677
6,318.2112,-1029.986425161456
7,318.51599999999996,-1030.0036735134786
8,318.6684,-1030.0266077207218
9,318.8208,-1030.8449839717248
10,318.9732,-1030.645806924975
11,319.1256,-1030.933904787866
12,319.278,-1030.4194178221771
13,319.4304,-1030.1055648328372
14,319.5828,-1030.0568754991452
15,319.8876,-1030.253231626689
16,320.04,-1030.4625142406412
17,320.1924,-1030.6503195769496
18,320.3448,-1030.6302503057213
19,320.4972,-1030.753525962731
20,320.6496,-1030.8123208636252
21,320.9544,-1030.7077504882375
22,321.1068,-1031.0029911359486
23,321.2592,-1031.1692702714295
24,321.4116,-1031.478894335148
25,321.564,-1031.5412606284524
26,321.7164,-1031.4101357302277
27,321.8688,-1031.86662719141
28,322.0212,-1031.642352551423
29,322.1736,-1031.651001189026
30,322.32599999999996,-1031.3263850992723
31,322.4784,-1031.3887513925768
32,322.6308,-1031.3973511069962
33,322.7832,-1031.674734792657
34,322.9356,-1031.8230591197205
35,323.2404,-1031.9907951848006
36,323.3928,-1032.0639245785187
37,323.5452,-1032.079716000942
38,323.6976,-1032.1026991313686
39,323.85,-1032.2223544727844
40,324.0024,-1032.3205814597402
41,324.1548,-1032.3256097817493
42,324.3072,-1032.4130736682914
43,324.4596,-1032.4252447751207
44,324.612,-1032.562854924954
45,324.9168,-1032.5765318845665
46,325.0692,-1032.6496612782846
47,325.2216,-1032.658260992704
48,325.374,-1032.727818994012
49,325.5264,-1032.754373516849
50,325.6788,-1032.791642216916
51,325.8312,-1032.811005031749
52,325.9836,-1032.8590368322295
53,326.2884,-1032.872713791842
54,326.5932,-1032.9401084071558
55,326.7456,-1033.0024747004602
56,326.89799999999997,-1033.025457830887
57,327.0504,-1032.8943329326623
58,327.2028,-1033.0892810537907
59,327.3552,-1033.0692117825627
60,327.5076,-1033.0026165636368
61,327.66,-1033.0076448856462
62,327.8124,-1033.0485339013067
63,327.9648,-1033.0678967161398
64,328.1172,-1033.0729250381492
65,328.7268,-1032.9712685219602
66,328.8792,-1032.983488551973
67,329.0316,-1033.0099941516262
68,329.184,-1032.9505417175205
69,329.6412,-1118.431157969164
70,329.7936,-1118.4479915217364
71,329.94599999999997,-1118.4506955906947
72,330.0984,-1118.450084528755
73,330.2508,-1118.4045053167513
74,330.4032,-1118.3543552924402
75,330.5556,-1118.3293820689391
76,330.708,-1118.3766194587322
77,330.8604,-1118.3924108811552
78,331.0128,-1118.3900486988828
79,331.1652,-1118.3986484133022
80,331.3176,-1118.435504765831
81,331.47,-1118.433179080879
82,331.6224,-1118.413321031792
83,331.7748,-1118.389936629666
84,331.9272,-1118.3913081387614
85,332.0796,-1118.3996236363985
86,332.23199999999997,-1118.401037855746
87,332.3844,-1118.2844097493028
88,332.5368,-1118.379315392429
89,332.6892,-1118.3521375045823
90,332.8416,-1118.339183062904
91,332.994,-1118.351445803169
92,333.1464,-1118.3387732491544
93,333.2988,-1118.437788433866
94,333.4512,-1118.4401166526065
95,333.6036,-1118.455617645316
96,333.756,-1118.4566133041933
97,333.9084,-1118.3502528592405
98,334.0608,-1118.0939855606575
99,334.2132,-1117.2427968188895
100,334.3656,-1115.7796396119807
101,334.51800000000003,-1115.237278071332
102,334.6704,-1115.2535649326785
103,334.8228,-1115.2556881422092
104,334.9752,-1115.2580676132523
105,335.1276,-1115.260652093505
106,335.28,-1115.262271322062
107,335.4324,-1115.264104101879
108,335.5848,-1115.2511411181504
109,335.7372,-1115.2521453190784
110,335.8896,-1115.2674754707798
111,336.042,-1115.2543501880934
112,336.1944,-1115.2699707695085
113,336.3468,-1115.2568027765703
114,336.4992,-1115.2723464795317
115,336.6516,-1115.273675278375
116,336.80400000000003,-1115.2606268741424
117,336.9564,-1115.2620410934896
118,337.2612,-1115.2651257936966
119,337.4136,-1115.2808317956155
120,337.566,-1115.2681250733992
121,337.7184,-1115.269744301956
122,337.8708,-1115.2712439418076
123,338.0232,-1115.2729913011206
124,338.1756,-1115.274619071728
125,338.32800000000003,-1115.276323720789
126,338.4804,-1115.2779087811446
127,338.6328,-1115.2796134302055
128,338.7852,-1115.2809422290486
129,338.9376,-1115.2823649904462
130,339.2424,-1115.2846894481672
131,339.3948,-1115.285693649095
132,339.5472,-1115.2874410084082
133,339.6996,-1115.2899400681567
134,339.852,-1115.2933958375506
135,340.0044,-1115.2965611772308
136,340.1568,-1115.3002732081368
137,340.3092,-1115.304736939478
138,340.4616,-1115.3242783220287
139,340.61400000000003,-1115.3162355593329
140,340.7664,-1115.3216560003195
141,340.9188,-1115.3251203117638
142,341.0712,-1115.3279952217304
143,341.2236,-1115.3295290297833
144,341.376,-1115.3308236604248
145,341.6808,-1115.334070659589
146,341.8332,-1115.3354421686847
147,341.9856,-1115.3514898526198
148,342.13800000000003,-1116.7864845886434
149,342.2904,-1118.2037357383906
150,342.4428,-1118.091231928515
151,342.5952,3.769983358798335
152,342.7476,3.2621805756711737
153,342.9,2.8604216025581195
154,343.0524,3.048890327848852
155,343.2048,3.6599000101495847
156,343.3572,4.398219493793583
157,343.5096,4.6212021850996265
158,343.662,4.287905299961814
159,343.8144,4.059741772816775
160,343.9668,3.944346136946706
161,344.1192,3.7364381195770093
