,NEUT,Pred_NEUT
0,317.9064,-22.936809165724878
1,318.2112,-23.956514760797297
2,318.3636,-24.438445754906038
3,318.9732,-26.312434938904413
4,319.4304,-27.448493292491523
5,320.6496,-28.511809591974945
6,321.7164,-25.870507166211084
7,325.2216,-7.175124811688197
8,327.8124,-4.191952440223864
9,327.9648,-4.244279681315195
10,328.1172,-4.31573685104038
11,328.2696,-4.379014075061943
12,328.42199999999997,-4.4404100928307395
13,328.5744,-4.297116620126297
14,328.7268,-4.452399360330646
15,328.8792,-4.447082826246648
16,329.0316,-4.399047163730482
17,329.184,-4.244314226380348
18,329.3364,-4.1129529765700585
19,329.4888,-4.027721510056726
20,329.6412,-3.9437757273492258
21,329.7936,-3.89266749230891
22,329.94599999999997,-3.8848588022269683
23,330.0984,-3.8277263883995976
24,330.2508,-3.842358442036353
25,330.4032,-3.767612182036193
26,330.5556,-3.679547241796681
27,330.708,-3.6649066961707164
28,330.8604,-3.7175753454774703
29,331.0128,-3.349285748532028
30,331.1652,-2.852673496311477
31,331.3176,-3.417522123048404
32,331.6224,-2.685342634000312
33,331.7748,-2.6638393281610715
34,331.9272,-5.61202946303583
35,332.0796,-5.860196190333019
36,332.23199999999997,-5.733043563891618
37,332.3844,-1.7905080191161482
38,332.5368,-1.54136551185069
39,332.6892,-1.4020814661088308
40,332.8416,-1.2799994182070897
41,332.994,-1.1744950207272318
42,333.1464,-1.1153797806822332
43,333.2988,-0.9829773962231325
44,333.4512,-0.8611918895013049
45,333.6036,-0.8062092970634602
46,333.756,-0.7413031651975535
47,333.9084,-0.6989579958049831
48,334.0608,-0.6089310143882216
49,334.2132,-0.5741584321303355
50,334.3656,-0.540607520252747
51,334.51800000000003,-0.4715082998573876
52,334.6704,-0.4431493619499507
53,334.8228,-0.4299052412654171
54,334.9752,-0.4053379417460905
55,335.1276,-0.4029167148836398
56,335.28,-0.39037247172491973
57,335.4324,-0.37955847737142334
58,335.5848,-0.3825682477920417
59,335.7372,-0.3584882966751732
60,335.8896,-0.48967663369036996
61,336.042,-0.3446297322227575
62,336.1944,-0.34260816627744956
63,336.3468,-0.3443818171231584
64,336.4992,-0.40642161995464937
65,336.6516,-0.34954672018624744
66,336.80400000000003,-0.3575945081572489
67,336.9564,-0.3592124937501645
68,337.1088,-0.3594368190931913
69,337.2612,-0.35569221820172103
70,337.566,-0.3633004583832752
71,338.1756,-0.3751712555531088
72,338.32800000000003,-0.39609962907632934
73,338.4804,-0.43174230815805503
74,338.7852,-0.4326929976276915
75,339.09,-0.36673624235899377
76,339.2424,-1.1866181207394522
77,339.3948,-1.154069371366273
78,339.5472,-1.1323931319269926
79,339.6996,-1.132679138738215
80,339.852,-1.1550621708863822
81,340.0044,-1.1901245270089178
82,340.1568,-1.2512077791696214
83,340.3092,-1.3093983555491575
84,340.4616,-1.3687989168447834
85,340.61400000000003,-1.3718898074112964
86,340.7664,-1.4495979323504753
87,340.9188,-1.5103838651326895
88,341.0712,-1.5255241463528126
89,341.2236,-1.5635363122402897
90,341.376,-1.6311900633370555
91,341.5284,-1.700130738474379
92,341.6808,-1.7525095714236423
93,341.8332,-1.790442031701298
94,341.9856,-1.7643626250539073
95,342.13800000000003,-1.7566212493457742
96,342.2904,-1.7573702813207308
97,342.4428,-1.8263575545872064
98,342.5952,-1.7454976162309397
99,342.7476,-1.7284557224429686
100,342.9,-1.7709656555728717
101,343.0524,-1.7723421225005225
102,343.2048,-1.754198734606258
103,343.3572,-1.6752590971350827
104,343.5096,-1.6110347202162834
105,343.662,-1.6769187059708555
106,343.9668,-1.5311535783351309
107,344.1192,-1.4746554789064847
108,344.2716,-1.4105354269070258
109,344.42400000000004,-1.3243897172304766
110,344.5764,-1.2589579311538925
111,344.7288,-1.1803377194220208
112,344.8812,-1.121042963404945
113,345.0336,-1.0904530163937767
114,345.186,-1.2519321411705215
115,345.3384,-1.9247139862825495
116,345.4908,-0.9645179655222413
117,345.6432,-0.8662353363440101
