,NEUT,Pred_NEUT
0,305.4096,-999.1113447295373
1,305.562,-999.1113447295373
2,305.7144,-999.1113447295373
3,306.0192,-999.1113447295373
4,307.3908,-999.1113447295373
5,308.3052,-999.1113447295373
6,308.61,-999.1113447295373
7,308.7624,-999.1113447295373
8,308.9148,-999.1113447295373
9,309.372,-999.1113447295373
10,309.5244,-999.1113447295373
11,310.4388,-999.1113447295373
12,311.2008,-999.1113447295373
13,311.658,-999.1113447295373
14,312.5724,-999.1113447295373
15,312.8772,-999.1113447295373
16,313.0296,-999.1113447295373
17,314.8584,-999.1113447295373
18,315.468,-999.1113447295373
19,315.6204,-999.1113447295373
20,315.7728,-999.1113447295373
21,316.23,-999.1113447295373
22,316.3824,-999.1113447295373
23,317.4492,-999.1113447295373
24,320.6496,-999.1113447295373
25,320.802,-999.1113447295373
26,320.9544,-999.1113447295373
27,321.1068,-999.1113447295373
28,321.2592,-999.1113447295373
29,321.564,-999.1113447295373
30,321.7164,-999.1113447295373
31,321.8688,-999.1113447295373
32,322.0212,-999.1113447295373
33,322.1736,-999.1113447295373
34,322.32599999999996,-999.1113447295373
35,322.4784,-999.1113447295373
36,322.6308,-999.1113447295373
37,322.7832,-999.1071136143322
38,322.9356,-999.1071136143322
39,323.08799999999997,-999.1071136143322
40,323.2404,-999.1071136143322
41,323.3928,-999.1071136143322
42,323.5452,-1000.2096563485002
43,323.6976,-1001.4977325902437
44,323.85,-1001.4977325902437
45,324.0024,-1001.4977325902437
46,324.1548,-1001.4977325902437
47,324.3072,-999.0867741735417
48,324.4596,-1001.4977325902437
49,324.612,-999.0867741735417
50,324.7644,-999.0867741735417
51,324.9168,-999.0867741735417
52,325.0692,-999.0867741735417
53,325.2216,-999.0867741735417
54,325.374,-999.0867741735417
55,325.5264,-999.0867741735417
56,325.6788,-999.0867741735417
57,325.8312,-999.0867741735417
58,325.9836,-999.0867741735417
59,326.13599999999997,-999.0867741735417
60,326.2884,-999.0867741735417
61,326.4408,-999.0867741735417
62,326.5932,-999.0867741735417
63,326.7456,-999.0867741735417
64,326.89799999999997,-999.0867741735417
65,327.0504,-999.0867741735417
66,327.2028,-999.0867741735417
67,327.3552,-999.0867741735417
68,327.5076,-999.0867741735417
69,327.66,-999.0867741735417
70,327.8124,-999.0867741735417
71,327.9648,-999.0867741735417
72,328.1172,-999.0867741735417
73,328.2696,-999.0867741735417
74,328.42199999999997,-999.0867741735417
75,328.5744,-999.0867741735417
76,328.7268,-999.0867741735417
77,328.8792,-999.0867741735417
78,329.0316,-999.0867741735417
79,329.184,-999.0867741735417
80,329.3364,-999.0867741735417
81,329.4888,-999.0867741735417
82,329.6412,-999.0867741735417
83,329.7936,-999.0867741735417
84,329.94599999999997,-999.0867741735417
85,330.0984,-999.0867741735417
86,330.2508,-999.0867741735417
87,330.4032,-999.0867741735417
88,330.5556,-999.0867741735417
89,330.708,-999.0867741735417
90,330.8604,-999.0867741735417
91,331.0128,-999.0867741735417
92,331.1652,-999.0867741735417
93,331.3176,-999.0867741735417
94,331.47,-999.0867741735417
95,331.6224,-999.0867741735417
96,331.7748,-999.0867741735417
97,331.9272,-999.0867741735417
98,332.0796,-999.0867741735417
99,332.23199999999997,-999.0867741735417
100,332.3844,-999.0867741735417
101,332.5368,-999.0867741735417
102,332.6892,-999.0867741735417
103,332.8416,-999.0867741735417
104,332.994,-999.0867741735417
