,NEUT,Pred_NEUT
0,305.4096,-1039.2498226733123
1,305.562,-1039.2655920497637
2,305.7144,-1039.274304930701
3,306.0192,-1039.2636395480142
4,307.3908,-1039.2649284299425
5,308.3052,-1039.3172506613978
6,308.61,-1039.3347213691038
7,308.7624,-1039.3293662048447
8,308.9148,-1039.345135581296
9,309.372,-1039.3572511247428
10,309.5244,-1039.3660089515115
11,310.4388,-1039.383228488723
12,311.2008,-1039.3987466946796
13,311.658,-1039.4108622381266
14,312.5724,-1039.4351382708517
15,312.8772,-1039.45962052824
16,313.0296,-1039.4823565085426
17,314.8584,-1039.4887493842355
18,315.468,-1039.5447254486949
19,315.6204,-1039.504267590192
20,315.7728,-1039.5199920208117
21,316.23,-1039.53215251009
22,316.3824,-1039.4706150567083
23,317.4492,-1039.503603970371
24,320.6496,-1039.8764256614584
25,320.802,-1041.0509435146075
26,320.9544,-1040.9262122224206
27,321.1068,-1040.2677941293991
28,321.2592,-1039.0685877941983
29,321.564,-1040.28696616836
30,321.7164,-1040.3869640326639
31,321.8688,-1040.5782918261657
32,322.0212,-1040.7274604299098
33,322.1736,-1040.5185006498702
34,322.32599999999996,-1040.3375870685604
35,322.4784,-1040.3041857055714
36,322.6308,-1040.277795892265
37,322.7832,-1110.0994417566988
38,322.9356,-1110.1915071375336
39,323.08799999999997,-1110.2589976664465
40,323.2404,-1111.0376512189378
41,323.3928,-1112.3499986543172
42,323.5452,-1112.689944676976
43,323.6976,-990.6085816368585
44,323.85,-990.8917952228286
45,324.0024,-990.2084512628512
46,324.1548,-990.307648318698
47,324.3072,-990.5767197304172
48,324.4596,-990.8938722688121
49,324.612,-990.6027095625976
50,324.7644,-990.481247466915
51,324.9168,-990.343856217101
52,325.0692,-989.9993695960632
53,325.2216,-989.5822492560136
54,325.374,-988.6581479226862
55,325.5264,-988.55222025668
56,325.6788,-989.0412560623209
57,325.8312,-989.2426566125744
58,325.9836,-988.7257112644891
59,326.13599999999997,-988.4304615019087
60,326.2884,-988.6191769423276
61,326.4408,-988.9884228981624
62,326.5932,-989.53804641552
63,326.7456,-990.1038748761961
