,NEUT,Pred_NEUT
0,305.4096,-6.16390730382685
1,305.562,-6.1830832020217885
2,305.7144,-6.197059287332803
3,306.0192,-6.222332781871779
4,307.3908,-5.074263170185123
5,308.3052,-3.5437695893686265
6,308.61,-3.0302886739000385
7,308.7624,-2.798874211720076
8,308.9148,-2.554559143491854
9,309.372,-1.9271224337423898
10,309.5244,-1.7416560131772725
11,310.4388,-0.9689070661132355
12,311.2008,-0.7354126226437965
13,311.658,-0.7653265521406167
14,312.5724,-1.2271315221110997
15,312.8772,-1.5123948375484324
16,313.0296,-1.6797313948846107
17,314.8584,-5.923452892022596
18,315.468,-8.376524644235436
19,315.6204,-9.12846151902471
20,315.7728,-9.865871823504625
21,316.23,-12.284309000042736
22,316.3824,-13.143672621790227
23,317.4492,-19.339179075295604
24,320.6496,-27.73054747275777
25,320.802,-20.46633129340295
26,320.9544,-22.49517839673542
27,321.1068,-27.243554426854185
28,321.2592,-17.28720862323519
29,321.564,-26.49188249087433
30,321.7164,-26.243824076549274
31,321.8688,-25.929361933290846
32,322.0212,-25.559082219873886
33,322.1736,-25.47170214790747
34,322.32599999999996,-24.4977001841193
35,322.4784,-23.78040417089255
36,322.6308,-23.01977563411132
37,322.7832,-0.20483871460393843
38,322.9356,-0.20483871460393843
39,323.08799999999997,-0.20483871460393843
40,323.2404,-0.20483871460393843
41,323.3928,-0.20483871460393843
42,323.5452,-0.20483871460393843
43,323.6976,-0.20483871460393846
44,323.85,-0.20483871460393843
45,324.0024,-0.20483871460393843
46,324.1548,-0.20483871460393843
47,324.3072,-0.20483871460393843
48,324.4596,-0.20483871460393846
49,324.612,-0.20483871460394132
50,324.7644,-0.20483871460393843
51,324.9168,-0.20483871460393843
52,325.0692,-0.20483871460393843
53,325.2216,-0.20483871460393843
54,325.374,-0.20483871460393843
55,325.5264,-0.20483871460393843
56,325.6788,-0.20483871460393843
57,325.8312,-0.20483871460393843
58,325.9836,-0.20483871460393843
59,326.13599999999997,-0.20483871460393843
60,326.2884,-0.20483871460393843
61,326.4408,-0.20483871460393843
62,326.5932,-0.2048387146039394
63,326.7456,-0.20483871461309536
64,326.89799999999997,-0.2048387155620123
65,327.0504,-0.20483871496508693
66,327.2028,-0.20483871460400588
67,327.3552,-0.20483871460393843
68,327.5076,-0.20483871460393843
69,327.66,-0.20483871460393843
70,327.8124,-0.20483871460393843
71,327.9648,-0.20483871460394132
72,328.1172,-0.20483871460409445
73,328.2696,-0.20483871480119406
74,328.42199999999997,-0.20483882403058942
75,328.5744,-0.2048387670061474
76,328.7268,-0.20483958203292393
77,328.8792,-0.20484013705442644
78,329.0316,-0.20485277069609525
79,329.184,-0.20488847330758223
80,329.3364,-0.2048436249729448
81,329.4888,-0.20484237564790525
82,329.6412,-0.20483939081004648
83,329.7936,-0.20483871460393924
84,329.94599999999997,-0.20483871460393843
85,330.0984,-0.20483871460393843
86,330.2508,-0.20483871460393843
87,330.4032,-0.20483871460393843
88,330.5556,-0.20483871460393852
89,330.708,-0.2048387146039505
90,330.8604,-0.20483871460400993
91,331.0128,-0.20483871460417444
92,331.1652,-0.2048387146041373
93,331.3176,-0.20483871460405428
94,331.47,-0.2048387146042636
95,331.6224,-0.204838714603941
