,NEUT,Pred_NEUT
0,305.4096,-999.25
1,305.562,-999.25
2,305.7144,-999.25
3,306.0192,-999.25
4,307.3908,-999.25
5,308.3052,-999.25
6,308.61,-999.25
7,308.7624,-999.25
8,308.9148,-999.25
9,309.372,-999.25
10,309.5244,-999.25
11,310.4388,-999.25
12,311.2008,-999.25
13,311.658,-999.25
14,312.5724,-999.25
15,312.8772,-999.25
16,313.0296,-999.25
17,314.8584,-999.25
18,315.468,-999.25
19,315.6204,-999.25
20,315.7728,-999.25
21,316.23,-999.25
22,316.3824,-999.25
23,317.4492,-999.25
24,320.6496,-999.25
25,320.802,-999.25
26,320.9544,-999.25
27,321.1068,-999.25
28,321.2592,-999.25
29,321.564,-999.25
30,321.7164,-999.25
31,321.8688,-999.25
32,322.0212,-999.25
33,322.1736,-999.25
34,322.32599999999996,-999.25
35,322.4784,-999.25
36,322.6308,-999.25
37,322.7832,-999.25
38,322.9356,-999.25
39,323.08799999999997,-999.25
40,323.2404,-999.25
41,323.3928,-999.25
42,323.5452,-999.25
43,323.6976,-999.25
44,323.85,-999.25
45,324.0024,-999.25
46,324.1548,-999.25
47,324.3072,-999.25
48,324.4596,-999.25
49,324.612,-999.25
50,324.7644,-999.25
51,324.9168,-999.25
52,325.0692,-999.25
53,325.2216,-999.25
54,325.374,-999.25
55,325.5264,-999.25
56,325.6788,-999.25
57,325.8312,-999.25
58,325.9836,-999.25
59,326.13599999999997,-999.25
60,326.2884,-999.25
61,326.4408,-999.25
62,326.5932,-999.25
63,326.7456,-999.25
64,326.89799999999997,-999.25
65,327.0504,-999.25
66,327.2028,-999.25
67,327.3552,-999.25
68,327.5076,-999.25
69,327.66,-999.25
70,327.8124,-999.25
71,327.9648,-999.25
72,328.1172,-999.25
73,328.2696,-999.25
74,328.42199999999997,-999.25
75,328.5744,-999.25
76,328.7268,-999.25
77,328.8792,-999.25
78,329.0316,-999.25
79,329.184,-999.25
80,329.3364,-999.25
81,329.4888,-999.25
82,329.6412,-999.25
83,329.7936,-999.25
84,329.94599999999997,-999.25
85,330.0984,-999.25
86,330.2508,-999.25
87,330.4032,-999.25
88,330.5556,-999.25
89,330.708,-999.25
90,330.8604,-999.25
91,331.0128,-999.25
92,331.1652,-999.25
93,331.3176,-999.25
94,331.47,-999.25
95,331.6224,-999.25
96,331.7748,-999.25
97,331.9272,-999.25
98,332.0796,-999.25
99,332.23199999999997,-999.25
100,332.3844,-999.25
101,332.5368,-999.25
102,332.6892,-999.25
103,332.8416,-999.25
104,332.994,-999.25
105,333.1464,-999.25
106,333.2988,-999.25
107,333.4512,-999.25
108,333.6036,-999.25
109,333.756,-999.25
110,333.9084,-999.25
111,334.0608,-999.25
112,334.2132,-999.25
113,334.3656,-999.25
114,334.51800000000003,-999.25
115,334.6704,-999.25
116,334.8228,-999.25
117,334.9752,-999.25
118,335.1276,-999.25
119,335.28,-999.25
120,335.4324,-999.25
121,335.5848,-999.25
122,335.7372,-999.25
123,335.8896,-999.25
124,336.042,-999.25
125,336.1944,-999.25
126,336.3468,-999.25
127,336.4992,-999.25
128,336.6516,-999.25
129,336.80400000000003,-999.25
130,336.9564,-999.25
131,337.1088,-999.25
132,337.2612,-999.25
133,337.4136,-999.25
134,337.566,-999.25
135,337.7184,-999.25
136,337.8708,-999.25
137,338.0232,-999.25
138,338.1756,-999.25
139,338.32800000000003,-999.25
140,338.4804,-999.25
141,338.6328,-999.25
142,338.7852,-999.25
143,338.9376,-999.25
144,339.09,-999.25
145,339.2424,-999.25
146,339.3948,-999.25
147,339.5472,-999.25
148,339.6996,-999.25
149,339.852,-999.25
150,340.0044,-999.25
151,340.1568,-999.25
152,340.3092,-999.25
153,340.4616,-999.25
154,340.61400000000003,-999.25
155,340.7664,-999.25
156,340.9188,-999.25
157,341.0712,-999.25
158,341.2236,-999.25
159,341.376,-999.25
160,341.5284,-999.25
161,341.6808,-999.25
162,341.8332,-999.25
163,341.9856,-999.25
164,342.13800000000003,-999.25
165,342.2904,-999.25
166,342.4428,-999.25
167,342.5952,-999.25
168,342.7476,-999.25
169,342.9,-999.25
170,343.0524,-999.25
171,343.2048,-999.25
172,343.3572,-999.25
173,343.5096,-999.25
174,343.662,-999.25
175,343.8144,-999.25
176,343.9668,-999.25
177,344.1192,-999.25
178,344.2716,-999.25
179,344.42400000000004,-999.25
180,344.5764,-999.25
181,344.7288,-999.25
182,344.8812,-999.25
183,345.0336,-999.25
184,345.186,-999.25
185,345.3384,-999.25
186,345.4908,-999.25
187,345.6432,-999.25
188,345.7956,-999.25
189,345.94800000000004,-999.25
190,346.1004,-999.25
191,346.2528,-999.25
192,346.4052,-999.25
193,346.5576,-999.25
194,346.71,-999.25
195,346.8624,-999.25
196,347.0148,-999.25
197,347.1672,-999.25
198,347.3196,-999.25
199,347.472,-999.25
200,347.6244,-999.25
201,347.7768,-999.25
202,347.9292,-999.25
203,348.0816,-999.25
204,348.23400000000004,-999.25
205,348.3864,-999.25
206,348.5388,-999.25
207,348.6912,-999.25
208,348.8436,-999.25
209,348.996,-999.25
210,349.1484,-999.25
211,349.3008,-999.25
212,349.4532,-999.25
213,349.6056,-999.25
214,349.75800000000004,-999.25
215,349.9104,-999.25
216,350.0628,-999.25
217,350.2152,-999.25
218,350.3676,-999.25
219,350.52,-999.25
220,350.6724,-999.25
221,350.8248,-999.25
222,350.9772,-999.25
223,351.1296,-999.25
224,351.282,-999.25
225,351.4344,-999.25
226,351.5868,-999.25
227,351.7392,-999.25
228,351.8916,-999.25
229,352.04400000000004,-999.25
230,352.1964,-999.25
231,352.3488,-999.25
232,352.5012,-999.25
233,352.6536,-999.25
234,352.806,-999.25
235,352.9584,-999.25
236,353.1108,-999.25
237,353.2632,-999.25
238,353.4156,-999.25
239,353.56800000000004,-999.25
240,353.7204,-999.25
241,353.8728,-999.25
242,354.0252,-999.25
243,354.1776,-999.25
244,354.33,-999.25
245,354.4824,-999.25
246,354.6348,-999.25
247,354.7872,-999.25
248,354.9396,-999.25
249,355.092,-999.25
250,355.2444,-999.25
251,355.3968,-999.25
252,355.5492,-999.25
253,355.7016,-999.25
254,355.85400000000004,-999.25
255,356.0064,-999.25
256,356.1588,-999.25
257,356.3112,-999.25
258,356.4636,-999.25
259,356.616,-999.25
260,356.7684,-999.25
261,356.9208,-999.25
262,357.0732,-999.25
263,357.2256,-999.25
264,357.37800000000004,-999.25
265,357.5304,-999.25
266,357.6828,-999.25
267,357.8352,-999.25
268,357.9876,-999.25
269,358.14,-999.25
270,358.2924,-999.25
271,358.4448,-999.25
272,358.5972,-999.25
273,358.7496,-999.25
274,358.902,-999.25
275,359.0544,-999.25
276,359.2068,-999.25
277,359.3592,-999.25
278,359.5116,-999.25
279,359.664,-999.25
280,359.8164,-999.25
281,359.9688,-999.25
282,360.1212,-999.25
283,360.2736,-999.25
284,360.426,-999.25
285,360.5784,-999.25
286,360.7308,-999.25
287,360.8832,-999.25
288,361.0356,-999.25
289,361.18800000000005,-999.25
290,361.3404,-999.25
291,361.4928,-999.25
292,361.6452,-999.25
293,361.7976,-999.25
294,361.95,-999.25
295,362.1024,-999.25
296,362.2548,-999.25
297,362.4072,-999.25
298,362.5596,-999.25
299,362.712,-999.25
300,362.8644,-999.25
301,363.0168,-999.25
302,363.1692,-999.25
303,363.3216,-999.25
304,363.474,-999.25
305,363.6264,-999.25
306,363.7788,-999.25
307,363.9312,-999.25
308,364.0836,-999.25
309,364.236,-999.25
310,364.3884,-999.25
311,364.5408,-999.25
312,364.6932,-999.25
313,364.8456,-999.25
314,364.99800000000005,-999.25
315,365.1504,-999.25
316,365.3028,-999.25
317,365.4552,-999.25
318,365.6076,-999.25
319,365.76,-999.25
320,365.9124,-999.25
321,366.0648,-999.25
322,366.2172,-999.25
323,366.3696,-999.25
324,366.522,-999.25
325,366.6744,-999.25
326,366.8268,-999.25
327,366.9792,-999.25
328,367.1316,-999.25
329,367.284,-999.25
330,367.4364,-999.25
331,367.5888,-999.25
332,367.7412,-999.25
333,367.8936,-999.25
334,368.046,-999.25
335,368.1984,-999.25
336,368.3508,-999.25
337,368.5032,-999.25
338,368.6556,-999.25
339,368.80800000000005,-999.25
340,368.9604,-999.25
341,369.1128,-999.25
342,369.2652,-999.25
343,369.4176,-999.25
344,369.57,-999.25
345,369.7224,-999.25
346,369.8748,-999.25
347,370.0272,-999.25
348,370.1796,-999.25
349,370.332,-999.25
350,370.4844,-999.25
351,370.6368,-999.25
352,370.7892,-999.25
353,370.9416,-999.25
354,371.094,-999.25
355,371.2464,-999.25
356,371.3988,-999.25
357,371.5512,-999.25
358,371.7036,-999.25
359,371.856,-999.25
360,372.0084,-999.25
361,372.1608,-999.25
362,372.3132,-999.25
363,372.4656,-999.25
364,372.61800000000005,-999.25
365,372.7704,-999.25
366,372.9228,-999.25
367,373.0752,-999.25
368,373.2276,-999.25
369,373.38,-999.25
370,373.5324,-999.25
371,373.6848,-999.25
372,373.8372,-999.25
373,373.9896,-999.25
374,374.142,-999.25
375,374.2944,-999.25
376,374.4468,-999.25
377,374.5992,-999.25
378,374.7516,-999.25
379,374.904,-999.25
380,375.0564,-999.25
381,375.2088,-999.25
382,375.3612,-999.25
383,375.5136,-999.25
384,375.666,-999.25
385,375.8184,-999.25
386,375.9708,-999.25
387,376.1232,-999.25
388,376.2756,-999.25
389,376.42800000000005,-999.25
390,376.5804,-999.25
391,376.7328,-999.25
392,376.8852,-999.25
393,377.0376,-999.25
394,377.19,-999.25
395,377.3424,-999.25
396,377.4948,-999.25
397,377.6472,-999.25
398,377.7996,-999.25
399,377.952,-999.25
400,378.1044,-999.25
401,378.2568,-999.25
402,378.4092,-999.25
403,378.5616,-999.25
404,378.714,-999.25
405,378.8664,-999.25
406,379.0188,-999.25
407,379.1712,-999.25
408,379.3236,-999.25
409,379.476,-999.25
410,379.6284,-999.25
411,379.7808,-999.25
412,379.9332,-999.25
413,380.0856,-999.25
414,380.23800000000006,-999.25
415,380.3904,-999.25
416,380.5428,-999.25
417,380.6952,-999.25
418,380.8476,-999.25
419,381.0,-999.25
420,381.1524,-999.25
421,381.3048,-999.25
422,381.4572,-999.25
423,381.6096,-999.25
424,381.76199999999994,-999.25
425,381.9144,-999.25
426,382.0668,-999.25
427,382.2192,-999.25
428,382.3716,-999.25
429,382.524,-999.25
430,382.6764,-999.25
431,382.8288,-999.25
432,382.9812,-999.25
433,383.1336,-999.25
434,383.286,-999.25
435,383.4384,-999.25
436,383.5908,-999.25
437,383.7432,-999.25
438,383.8956,-999.25
439,384.048,-999.25
440,384.2004,-999.25
441,384.3528,-999.25
442,384.5052,-999.25
443,384.6576,-999.25
444,384.81,-999.25
445,384.9624,-999.25
446,385.1148,-999.25
447,385.2672,-999.25
448,385.4196,-999.25
449,385.57199999999995,-999.25
450,385.7244,-999.25
451,385.8768,-999.25
452,386.0292,-999.25
453,386.1816,-999.25
454,386.334,-999.25
455,386.4864,-999.25
456,386.6388,-999.25
457,386.7912,-999.25
458,386.9436,-999.25
459,387.096,-999.25
460,387.2484,-999.25
461,387.4008,-999.25
462,387.5532,-999.25
463,387.7056,-999.25
464,387.858,-999.25
465,388.0104,-999.25
466,388.1628,-999.25
467,388.3152,-999.25
468,388.4676,-999.25
469,388.62,-999.25
470,388.7724,-999.25
471,388.9248,-999.25
472,389.0772,-999.25
473,389.2296,-999.25
474,389.38199999999995,-999.25
475,389.5344,-999.25
476,389.6868,-999.25
477,389.8392,-999.25
478,389.9916,-999.25
479,390.144,-999.25
480,390.2964,-999.25
481,390.4488,-999.25
482,390.6012,-999.25
483,390.7536,-999.25
484,390.906,-999.25
485,391.0584,-999.25
486,391.2108,-999.25
487,391.3632,-999.25
488,391.5156,-999.25
489,391.668,-999.25
490,391.8204,-999.25
491,391.9728,-999.25
492,392.1252,-999.25
493,392.2776,-999.25
494,392.43,-999.25
495,392.5824,-999.25
496,392.7348,-999.25
497,392.8872,-999.25
498,393.0396,-999.25
499,393.19199999999995,-999.25
500,393.3444,-999.25
501,393.4968,-999.25
502,393.6492,-999.25
503,393.8016,-999.25
504,393.954,-999.25
505,394.1064,-999.25
506,394.2588,-999.25
507,394.4112,-999.25
508,394.5636,-999.25
509,394.716,-999.25
510,394.8684,-999.25
511,395.0208,-999.25
512,395.1732,-999.25
513,395.3256,-999.25
514,395.478,-999.25
515,395.6304,-999.25
516,395.7828,-999.25
517,395.9352,-999.25
518,396.0876,-999.25
519,396.24,-999.25
520,396.3924,-999.25
521,396.5448,-999.25
522,396.6972,-999.25
523,396.8496,-999.25
524,397.00199999999995,-999.25
525,397.1544,-999.25
526,397.3068,-999.25
527,397.4592,-999.25
528,397.6116,-999.25
529,397.764,-999.25
530,397.9164,-999.25
531,398.0688,-999.25
532,398.2212,-999.25
533,398.3736,-999.25
534,398.526,-999.25
535,398.6784,-999.25
536,398.8308,-999.25
537,398.9832,-999.25
538,399.1356,-999.25
539,399.288,-999.25
540,399.4404,-999.25
541,399.5928,-999.25
542,399.7452,-999.25
543,399.8976,-999.25
