,NEUT,Pred_NEUT
0,267.7668,-1021.3939227135644
1,268.3764,-1021.4069379102351
2,269.4432,-1021.3505193103642
3,269.9004,-1021.4284857409754
4,275.844,-1021.4909994892943
5,281.7876,-1021.5535132376132
6,281.94,-1021.5770493080372
7,282.0924,-1021.5710581649578
8,294.4368,-1021.6266518650539
9,296.2656,-1021.7173464946603
10,301.1424,-1021.7699605326496
11,302.2092,-1021.7872656303914
12,303.1236,-1021.8031093157277
13,305.4096,-1021.8316812000593
14,305.8668,-1021.8506403717367
15,306.0192,-1021.8594600034817
16,306.4764,-1021.8931827819107
17,306.6288,-1021.887238806904
18,306.9336,-1021.8826619081574
19,315.0108,-1021.9281368123656
20,320.3448,-1022.036595454875
21,321.2592,-1022.0524391402114
22,321.564,-1022.0626730162892
23,323.2404,-1022.0561078778588
24,329.4888,-1020.9496065169587
25,329.6412,-1020.4867454218141
26,331.0128,-870.7668945768348
27,331.1652,-871.3223543064082
28,331.3176,-871.0986934007208
29,331.47,-871.1000844464593
30,331.6224,-870.8071822756713
31,331.7748,-871.3581933696433
32,331.9272,-871.3985684730164
33,332.0796,-871.2657898715645
34,332.23199999999997,-871.2195497141627
35,332.3844,-871.0651593932366
36,332.5368,-871.4344535527985
37,332.6892,-871.3277293601516
38,332.8416,-863.7969340066826
39,332.994,-863.8443230257827
40,333.1464,-864.0226816416177
41,333.2988,-863.8310128057662
42,333.4512,-863.5884402236647
43,333.6036,-863.3874662321208
44,333.756,-863.5273519289744
45,333.9084,-863.3896979950258
46,334.0608,-863.4500641245709
47,334.2132,-863.0808771589504
48,334.3656,-863.3041067216012
49,334.51800000000003,-863.3796419084578
50,334.6704,-863.2441788073795
51,334.8228,-863.2353056679301
52,334.9752,-864.0736506191124
53,335.1276,-864.0026458104032
54,335.28,-864.4541791231075
55,335.4324,-864.1205655774066
56,335.5848,-864.432114173993
57,335.7372,-864.2474872575322
58,335.8896,-864.4016389742686
59,336.042,-864.5489715601517
60,336.1944,-864.3745647638589
61,336.3468,-864.3413470098142
62,336.4992,-864.1815935934633
63,336.6516,-864.1383977827335
64,336.80400000000003,-863.586734820313
65,336.9564,-863.2422046169527
66,337.1088,-863.0644459606574
67,337.2612,-863.4915904794569
68,337.4136,-863.6877249418677
69,337.566,-863.5836077182089
70,337.7184,-863.4996751071507
71,337.8708,-863.4213717647693
72,338.0232,-863.6716729307157
73,338.1756,-863.5882157812466
74,338.32800000000003,-863.4312060854033
75,338.4804,-863.4219008343845
76,338.6328,-863.6792570768828
77,338.7852,-864.0779063433705
78,338.9376,-864.1822076357839
79,339.09,-864.36615554776
80,339.2424,-864.3668762239657
81,339.3948,-864.3600091863286
82,339.5472,-864.3884369291875
83,339.6996,-864.6640449312723
84,339.852,-864.9316334185462
85,340.0044,-864.7571456992231
86,340.1568,-865.0496882884729
87,340.3092,-865.4260309268593
88,340.4616,-865.8207941688902
89,340.61400000000003,-865.4646997976968
90,340.7664,-865.1633350658211
91,340.9188,-865.0618488082346
92,341.0712,-865.1617821901684
93,341.2236,-865.2233969487147
94,341.376,-865.3466935456873
95,341.5284,-865.2605789422036
96,341.6808,-865.1171186933971
97,341.8332,-865.3636808071698
98,341.9856,-865.5306906467679
99,342.13800000000003,-866.0059473661063
100,342.2904,-865.5831559087051
101,342.4428,-865.5685415453953
102,342.5952,-865.0666133352936
103,342.7476,-865.3064676856602
104,342.9,-864.9031182860729
105,343.0524,-865.1488097092382
106,343.2048,-864.1682035123438
107,343.3572,-863.5744545261421
108,343.5096,-863.3589530893305
109,343.662,-863.3566714822767
110,343.8144,-863.5067578521036
111,343.9668,6.90398724205723
112,344.1192,5.888900466855674
113,344.2716,5.938116719403695
114,344.42400000000004,5.892908902508555
115,344.5764,6.189833118312244
116,344.7288,5.783697220047365
117,344.8812,6.671280155487008
118,345.0336,7.071850214218699
119,345.186,6.8213481792174235
120,345.3384,6.705976359630199
121,345.4908,6.440615999370131
122,345.6432,6.650448015362635
123,345.7956,7.102515277136554
124,345.94800000000004,7.320290031335848
125,346.1004,7.749230501937262
126,346.2528,7.29938446178555
127,346.4052,7.332669105414553
128,346.5576,7.0966775363610815
129,346.71,7.5001931103880715
130,346.8624,7.904827238292793
131,347.0148,7.911014667434348
132,347.1672,7.883769465655732
133,347.3196,7.766839218522147
134,347.472,7.701366170795765
135,347.6244,7.50278343576192
136,347.7768,7.057288428731937
137,347.9292,7.103712044653911
138,348.0816,7.261100709161099
139,348.23400000000004,7.278034151608139
140,348.3864,7.430925824052004
141,348.5388,7.4371069447312586
142,348.6912,7.624778176008434
143,348.8436,7.484670787569733
144,348.996,7.2993339616061235
145,349.1484,7.291419350652319
146,349.3008,6.97733781540575
147,349.4532,7.28909965581034
148,349.6056,7.192289656415287
149,349.75800000000004,7.643696619367638
150,349.9104,7.222732433510693
151,350.0628,7.329849171183774
152,350.2152,7.152721510353544
153,350.3676,6.886506151768181
154,350.52,7.105058622123273
155,350.6724,7.195120333418071
156,350.8248,7.20671436907719
157,350.9772,6.953257953711265
158,351.1296,7.379776438484697
159,351.282,7.3843024561245265
160,351.4344,7.080452476549109
161,351.5868,6.834608733272489
162,351.7392,6.854357510803993
163,351.8916,7.504794345443493
164,352.04400000000004,7.849203720766241
165,352.1964,7.185906446701402
166,352.3488,7.3835677330330824
167,352.5012,7.317757929751224
168,352.6536,7.713146941365032
169,352.806,7.251584846892207
170,352.9584,7.540119213432149
171,353.1108,7.196380362899276
172,353.2632,7.621479719965329
173,353.4156,7.6189506753342116
174,353.56800000000004,8.061597955576524
175,353.7204,8.239123008817877
176,353.8728,7.893982832664108
177,354.0252,7.773457698218234
178,354.1776,7.457355387444995
179,354.33,7.948607054878401
180,354.4824,7.808732218511871
181,354.6348,7.853764361414157
182,354.7872,7.911964887517016
183,354.9396,7.839695269815692
184,355.092,7.931822608410634
185,355.2444,7.908206600267711
186,355.3968,8.143627605615698
187,355.5492,8.152538334865323
188,355.7016,8.404566060231755
189,355.85400000000004,7.8268157209569225
190,356.0064,8.09616658348931
191,356.1588,7.8396045004519515
192,356.3112,8.18413461852981
193,356.4636,7.937346745465085
194,356.616,8.42373498438667
195,356.7684,8.210366187222256
196,356.9208,8.624627309753386
197,357.0732,8.092711505882708
198,357.2256,8.200607838484789
199,357.37800000000004,8.525124896912683
200,357.5304,8.713205915514898
201,357.6828,8.907712929810899
202,357.8352,8.965327816250351
203,357.9876,8.319447882358894
204,358.14,8.10425205142543
205,358.2924,7.929995992902011
206,358.4448,8.321300063573585
207,358.5972,7.79736792320346
208,358.7496,7.693692960329258
209,358.902,7.629887820052293
210,359.0544,7.579987810165839
211,359.2068,7.243130522566453
212,359.3592,6.477331374138458
213,359.5116,6.401976781420817
214,359.664,6.5688477617703
215,359.8164,6.942927347271912
216,359.9688,6.786391481315718
217,360.1212,7.161429240703839
218,360.2736,7.185444211202913
219,360.426,7.178645389972701
220,360.5784,7.330450111072466
221,360.7308,6.981808278116709
222,360.8832,6.638380011745916
223,361.0356,6.774730569921477
224,361.18800000000005,6.656762160765155
225,361.3404,6.675903249111421
226,361.4928,6.413516006798499
227,361.6452,6.606016554486658
228,361.7976,7.068781161734329
229,361.95,6.917687630425192
230,362.1024,7.01416742751498
231,362.2548,7.251926663502992
232,362.4072,7.34563241054726
233,362.5596,7.3157327257002756
234,362.712,6.726770837294392
235,362.8644,7.223689721714173
236,363.0168,7.247785425609727
237,363.1692,7.6566193339234445
238,363.3216,7.4908223392139845
239,363.474,7.778429160121398
240,363.6264,7.0817693180507675
241,363.7788,7.005594505252429
242,363.9312,6.439606508682331
243,364.0836,6.859029887942022
244,364.236,6.907692817333409
245,364.3884,6.602595757691432
246,364.5408,7.263779575517276
247,364.6932,6.941025593202994
248,364.8456,6.780793935443139
249,364.99800000000005,6.3144126006082395
250,365.1504,6.648550335050665
251,365.3028,6.616371051000513
252,365.4552,6.5711141344089725
253,365.6076,6.7864481321237164
254,365.76,6.278271736972464
255,365.9124,5.784008337079758
256,366.0648,4.855681207267121
257,366.2172,5.350178119669355
258,366.3696,5.430062272730435
259,366.522,5.698489691694636
260,366.6744,5.523489527834165
261,366.8268,5.26496788037668
262,366.9792,5.227575729941414
263,367.1316,4.5973350488241564
264,367.284,4.682196680640516
265,367.4364,4.431566649480356
266,367.5888,5.195994777883833
267,367.7412,5.264095000746284
268,367.8936,5.056129661707089
269,368.046,4.896294696455765
270,368.1984,4.614779861717331
271,368.3508,4.918788369383595
272,368.5032,5.768451427147792
273,368.6556,5.839499289486152
274,368.80800000000005,5.696042322458418
275,368.9604,5.754556625208494
276,369.1128,5.002738017208372
277,369.2652,5.252278634916472
278,369.4176,5.652790070313372
279,369.57,5.711948730764444
280,369.7224,5.533877902439794
281,369.8748,5.141245231642728
282,370.0272,5.067120651148837
283,370.1796,5.253664608408208
284,370.332,5.426961204462131
285,370.4844,5.019234514157624
286,370.6368,5.064376632987461
287,370.7892,4.989791138073496
288,370.9416,5.463434551759022
289,371.094,5.80064676589749
290,371.2464,6.170347101303751
291,371.3988,5.934582967695498
292,371.5512,5.8473805537613615
293,371.7036,5.935412908530704
294,371.856,6.176143379006543
295,372.0084,5.934439541469672
296,372.1608,5.89162237838104
297,372.3132,6.026760496960584
298,372.4656,6.39738754750557
299,372.61800000000005,6.568246259356375
300,372.7704,6.460176527833298
301,372.9228,6.549039997012361
302,373.0752,6.369213666408797
303,373.2276,6.747690995599093
304,373.38,7.030035863614241
305,373.5324,7.272248456626254
306,373.6848,7.202296845246597
307,373.8372,7.268008094573894
308,373.9896,7.282326575905891
309,374.142,7.1952747911748745
310,374.2944,7.251497771434408
311,374.4468,8.02296924502599
312,374.5992,8.125790327494752
313,374.7516,8.37794635495456
314,374.904,8.328720888910652
315,375.0564,7.903052749494385
316,375.2088,8.046827801775251
317,375.3612,7.625426021565783
318,375.5136,7.411346176180871
319,375.666,7.263349676333128
320,375.8184,7.190402935370059
321,375.9708,7.433886180106256
322,376.1232,7.641765359594061
323,376.2756,8.235530412613024
324,376.42800000000005,8.103429423792278
325,376.5804,7.534229387489045
326,376.7328,7.593022041808073
327,376.8852,7.567055185843451
328,377.0376,8.33639985920658
329,377.19,8.577944966835219
330,377.3424,8.0949469420969
331,377.4948,8.601674613107654
332,377.6472,9.02445734059868
333,377.7996,9.291530204265122
334,377.952,8.696602521306893
335,378.1044,8.370325708064009
336,378.2568,8.542087958035758
337,378.4092,8.467954741441304
338,378.5616,8.245787943429235
339,378.714,8.48115404093398
340,378.8664,7.917298772004102
341,379.0188,7.982115543650757
342,379.1712,7.298068606872668
343,379.3236,7.813043631708755
344,379.476,8.87579011428495
345,379.6284,9.369681914534493
346,379.7808,9.43953041769231
347,379.9332,9.757443524533716
348,380.0856,8.819047466894585
349,380.23800000000006,9.137996552948124
350,380.3904,8.897366902397394
351,380.5428,8.962616049605494
352,380.6952,9.00780514615857
353,380.8476,8.582023204690394
354,381.0,8.312730984160112
