,NEUT,Pred_NEUT
0,267.7668,-998.2738
1,268.3764,-998.2738
2,269.4432,-998.2738
3,269.9004,-998.2738
4,275.844,-998.2738
5,281.7876,-998.2738
6,281.94,-998.2738
7,282.0924,-998.2738
8,294.4368,-998.2738
9,296.2656,-998.2738
10,301.1424,-998.2738
11,302.2092,-998.2738
12,303.1236,-998.2738
13,305.4096,-998.2738
14,305.8668,-998.2738
15,306.0192,-998.2738
16,306.4764,-998.2738
17,306.6288,-998.2738
18,306.9336,-998.2738
19,315.0108,-998.2738
20,320.3448,-998.2738
21,321.2592,-998.2738
22,321.564,-998.2738
23,323.2404,-998.2738
24,329.4888,-998.2738
25,329.6412,-998.2738
26,331.0128,-998.85486
27,331.1652,-998.85486
28,331.3176,-998.85486
29,331.47,-998.85486
30,331.6224,-998.85486
31,331.7748,-998.85486
32,331.9272,-998.85486
33,332.0796,-998.85486
34,332.23199999999997,-998.85486
35,332.3844,-998.85486
36,332.5368,-998.85486
37,332.6892,-998.85486
38,332.8416,-998.85486
39,332.994,-998.85486
40,333.1464,-998.85486
41,333.2988,-998.85486
42,333.4512,-998.85486
43,333.6036,-998.85486
44,333.756,-998.85486
45,333.9084,-998.85486
46,334.0608,-998.85486
47,334.2132,-998.85486
48,334.3656,-998.85486
49,334.51800000000003,-998.85486
50,334.6704,-998.85486
51,334.8228,-998.85486
52,334.9752,-998.85486
53,335.1276,-998.85486
54,335.28,-998.85486
55,335.4324,-998.85486
56,335.5848,-998.85486
57,335.7372,-998.85486
58,335.8896,-998.85486
59,336.042,-998.85486
60,336.1944,-998.85486
61,336.3468,-998.85486
62,336.4992,-998.85486
63,336.6516,-998.85486
64,336.80400000000003,-998.85486
65,336.9564,-998.85486
66,337.1088,-998.85486
67,337.2612,-998.85486
68,337.4136,-998.85486
69,337.566,-998.85486
70,337.7184,-998.85486
71,337.8708,-998.85486
72,338.0232,-998.85486
73,338.1756,-998.85486
74,338.32800000000003,-998.85486
75,338.4804,-998.85486
76,338.6328,-998.85486
77,338.7852,-998.85486
78,338.9376,-998.85486
79,339.09,-998.85486
80,339.2424,-998.85486
81,339.3948,-998.85486
82,339.5472,-998.85486
83,339.6996,-998.85486
84,339.852,-998.85486
85,340.0044,-998.85486
86,340.1568,-998.85486
87,340.3092,-998.85486
88,340.4616,-998.85486
89,340.61400000000003,-998.85486
90,340.7664,-998.85486
91,340.9188,-998.85486
92,341.0712,-998.85486
93,341.2236,-998.85486
94,341.376,-998.85486
95,341.5284,-998.85486
96,341.6808,-998.85486
97,341.8332,-998.85486
98,341.9856,-998.85486
99,342.13800000000003,-998.85486
100,342.2904,-998.85486
101,342.4428,-998.85486
102,342.5952,-998.85486
103,342.7476,-998.85486
104,342.9,-998.85486
105,343.0524,-998.85486
106,343.2048,-998.85486
107,343.3572,-998.85486
108,343.5096,-998.85486
109,343.662,-998.85486
110,343.8144,-998.85486
111,343.9668,0.3543545
112,344.1192,0.3543545
