,NEUT,Pred_NEUT
0,335.28,-997.3581
1,335.4324,-997.3581
2,335.5848,-997.3581
3,335.7372,-997.3581
4,335.8896,-997.3581
5,336.042,-997.3581
6,336.1944,-997.3581
7,336.3468,-997.3581
8,336.4992,-997.3581
9,336.6516,-997.3581
10,336.80400000000003,-997.3581
11,336.9564,-997.3581
12,337.1088,-997.3581
13,337.2612,-997.3581
14,337.4136,-997.3581
15,337.566,-998.35815
16,337.7184,-998.35815
17,337.8708,-998.35815
18,338.0232,-998.35815
19,338.1756,-998.35815
20,338.32800000000003,-998.35815
21,338.4804,-998.35815
22,338.6328,-998.35815
23,338.7852,-998.35815
24,338.9376,-998.35815
25,339.09,-998.35815
26,339.2424,-998.35815
27,339.3948,-998.35815
28,339.5472,-998.35815
29,339.6996,-998.35815
30,339.852,-998.35815
31,340.0044,-998.35815
32,340.1568,-998.35815
33,340.3092,-998.35815
34,340.4616,-998.35815
35,340.61400000000003,-998.35815
36,340.7664,-998.35815
37,340.9188,-998.35815
38,341.0712,-998.35815
39,341.2236,-998.35815
40,341.376,-998.35815
41,341.5284,-998.35815
42,341.6808,-998.35815
43,341.8332,-998.35815
44,341.9856,-998.35815
45,342.13800000000003,-998.35815
46,342.2904,-998.35815
47,342.4428,-998.35815
48,342.5952,-998.35815
49,342.7476,-998.35815
50,342.9,-998.35815
51,343.0524,-998.35815
52,343.2048,-998.35815
53,343.3572,-998.35815
54,343.5096,-998.35815
55,343.662,-998.35815
56,343.8144,-998.35815
57,343.9668,-998.35815
58,344.1192,-998.35815
59,344.2716,-998.35815
60,344.42400000000004,-998.35815
61,344.5764,-998.35815
62,344.7288,-998.35815
63,344.8812,-998.35815
64,345.0336,-998.35815
65,345.186,-998.35815
66,345.3384,-998.35815
67,345.4908,-998.35815
68,345.6432,-998.35815
69,345.7956,-998.35815
70,345.94800000000004,-998.35815
71,346.1004,-998.35815
72,346.2528,-998.35815
73,346.4052,-998.35815
74,346.5576,-998.35815
75,346.71,-998.35815
76,346.8624,-998.35815
77,347.0148,-998.35815
78,347.1672,-998.35815
79,347.3196,-998.35815
80,347.472,-998.35815
81,347.6244,-998.35815
82,347.7768,-998.35815
83,347.9292,-998.35815
84,348.0816,-998.35815
85,348.23400000000004,-998.35815
86,348.3864,-998.35815
87,348.5388,-998.35815
88,348.6912,-998.35815
89,348.8436,-998.35815
90,348.996,-998.35815
91,349.1484,-998.35815
92,349.3008,-998.35815
93,349.4532,-998.35815
94,349.6056,-998.35815
95,349.75800000000004,-998.35815
96,349.9104,-998.35815
97,350.0628,-998.35815
98,350.2152,-998.35815
99,350.3676,-998.35815
100,350.52,-998.35815
101,350.6724,-998.35815
102,350.8248,-998.35815
103,350.9772,-998.35815
104,351.1296,-998.35815
105,351.282,-998.35815
106,351.4344,-998.35815
107,351.5868,-998.35815
108,351.7392,-998.35815
109,351.8916,-998.35815
110,352.04400000000004,-998.35815
111,352.1964,-998.35815
112,352.3488,-998.35815
113,352.5012,-998.35815
114,352.6536,-998.35815
115,352.806,-998.35815
116,352.9584,-998.35815
117,353.1108,-998.35815
118,353.2632,-998.35815
119,353.4156,-998.35815
120,353.56800000000004,-998.35815
121,353.7204,-998.35815
122,353.8728,-998.35815
123,354.0252,-998.35815
124,354.1776,-998.35815
125,354.33,-998.35815
126,354.4824,-998.35815
127,354.6348,-998.35815
128,354.7872,-998.35815
129,354.9396,-998.35815
130,355.092,-998.35815
131,355.2444,-998.35815
132,355.3968,-998.35815
133,355.5492,-998.35815
134,355.7016,-998.35815
135,355.85400000000004,-998.35815
136,356.0064,-998.35815
137,356.1588,-998.35815
138,356.3112,-998.35815
139,356.4636,-998.35815
140,356.616,-998.35815
141,356.7684,-998.35815
142,356.9208,-998.35815
143,357.0732,-998.35815
144,357.2256,-998.35815
145,357.37800000000004,-998.35815
146,357.5304,-998.35815
147,357.6828,-998.35815
148,357.8352,-998.35815
149,357.9876,-998.35815
150,358.14,-998.35815
151,358.2924,-998.35815
152,358.4448,-998.35815
153,358.5972,-998.35815
154,358.7496,-998.35815
155,358.902,-998.35815
156,359.0544,-998.35815
157,359.2068,-998.35815
158,359.3592,-998.35815
159,359.5116,-998.35815
160,359.664,-998.35815
161,359.8164,-998.35815
162,359.9688,-998.35815
163,360.1212,-998.35815
164,360.2736,-998.35815
165,360.426,-998.35815
166,360.5784,-998.35815
167,360.7308,-998.35815
168,360.8832,-998.35815
169,361.0356,-998.35815
170,361.18800000000005,-998.35815
171,361.3404,-998.35815
172,361.4928,-998.35815
173,361.6452,-998.35815
174,361.7976,-998.35815
175,361.95,-998.35815
176,362.1024,-998.35815
177,362.2548,-998.35815
178,362.4072,-998.35815
179,362.5596,-998.35815
180,362.712,-998.35815
181,362.8644,-998.35815
182,363.0168,-998.35815
183,363.1692,-998.35815
184,363.3216,-998.35815
185,363.474,-998.35815
186,363.6264,-998.35815
187,363.7788,-998.35815
188,363.9312,-998.35815
189,364.0836,-998.35815
190,364.236,-998.35815
191,364.3884,-998.35815
192,364.5408,-998.35815
193,364.6932,-998.35815
194,364.8456,-998.35815
195,364.99800000000005,-998.35815
196,365.1504,-998.35815
197,365.3028,-998.35815
198,365.4552,-998.35815
199,365.6076,-998.35815
200,365.76,-998.35815
201,365.9124,-998.35815
202,366.0648,-998.35815
203,366.2172,-998.35815
204,366.3696,-998.35815
205,366.522,-998.35815
206,366.6744,-998.35815
207,366.8268,-998.35815
208,366.9792,-998.35815
209,367.1316,-998.35815
210,367.284,-998.35815
211,367.4364,-998.35815
212,367.5888,-998.35815
213,367.7412,-998.35815
214,367.8936,-998.35815
215,368.046,-998.35815
216,368.1984,-998.35815
217,368.3508,-998.35815
218,368.5032,-998.35815
219,368.6556,-998.35815
220,368.80800000000005,-998.35815
221,368.9604,-998.35815
222,369.1128,-998.35815
223,369.2652,-998.35815
224,369.4176,-998.35815
225,369.57,-998.35815
226,369.7224,-998.35815
227,369.8748,-998.35815
228,370.0272,-998.35815
229,370.1796,-998.35815
230,370.332,-998.35815
231,370.4844,-998.35815
232,370.6368,-998.35815
233,370.7892,-998.35815
234,370.9416,-998.35815
235,371.094,-998.35815
236,371.2464,-998.35815
237,371.3988,-998.35815
238,371.5512,-998.35815
239,371.7036,-998.35815
240,371.856,-998.35815
241,372.0084,-998.35815
242,372.1608,-998.35815
243,372.3132,-998.35815
244,372.4656,-998.35815
245,372.61800000000005,-998.35815
246,372.7704,-998.35815
247,372.9228,-998.35815
248,373.0752,-998.35815
249,373.2276,-998.35815
250,373.38,-998.35815
251,373.5324,-998.35815
252,373.6848,-998.35815
253,373.8372,-998.35815
254,373.9896,-998.35815
255,374.142,-998.35815
256,374.2944,-998.35815
